is_stable,name,sex,father,mother,mother_father,brother,owner,belong,trainer,producer,birthday,sale,price,mode,one_mode,club,update
在厩,クリノアローハ,牝,ゴールドアリュール,キソティックラヴ,ブライアンズタイム,ラヴソースウィート,栗本　博晴,栗東,谷潔,村田牧場,2013/03/21,北海道オータムセール,3564000,地獄モード対象馬,,,2015/06/05
在厩,クリノカルカソンヌ,牡,ワークフォース,ユニバーサル,ブライアンズタイム,エリモフローラ,栗本　博晴,栗東,須貝尚介,様似渡辺牧場,2013/05/15,,,地獄モード対象馬,,,2015/06/05
在厩,クリノシャンボール,牡,ネオユニヴァース,ゲッコウ,キングカメハメハ,,栗本　博晴,栗東,川村禎彦,水上　習孝,2013/04/01,北海道サマーセール,5400000,地獄モード対象馬,,,2015/06/05
在厩,クリノセゴビア,牝,ゼンノロブロイ,クリームパフ,ブライアンズタイム,クリノイザナミ,栗本　博晴,栗東,川村禎彦,様似渡辺牧場,2013/04/07,,,,,,2015/06/05
在厩,クリノリトミシュル,牝,アグネスデジタル,ツルマルミホ,ネオユニヴァース,,栗本　博晴,栗東,武田博,宝寄山　忠則,2013/03/30,,,地獄モード対象馬,,,2015/06/05
在厩,グリマープリンセス,牝,マンハッタンカフェ,ミッションヒルズ,アグネスデジタル,アヴァール,ザ・ヒルズ,美浦,牧光二,チャンピオンズファーム,2013/04/26,,,,,,2015/06/05
在厩,クリムゾンバローズ,牡,ゴールドアリュール,ドーニングストーム,Storm Cat,トミケンクッカ,猪熊　広次,美浦,尾形和幸,須崎牧場,2013/02/23,北海道セレクションセール,11340000,地獄モード対象馬,,,2015/06/05
在厩,クリンクリン,牡,ゴールドヘイロー,マイラヴユアラヴ,Josr Algarhoud,,スリースターズレーシング,美浦,黒岩陽一,大作ステーブル,2013/04/01,,,地獄モード対象馬,,,2015/06/05
在厩,グリントオブライト,牝,ステイゴールド,アドマイヤライト,Kris S.,プロフェッショナル,サンデーレーシング,美浦,戸田博文,ノーザンファーム,2013/02/24,,,,一口馬主モード対象馬,サンデーサラブレッドクラブ,2015/06/05
在厩,グレートヒット,牡,サウスヴィグラス,シラタマ,ロドリゴデトリアーノ,ゼンザイ,黒川　哲美,美浦,武井亮,ハクツ牧場,2013/04/15,ＪＲＡブリーズアップセール,16200000,地獄モード対象馬,,,2015/06/05
在厩,グロウインザダーク,牡,ダンスインザダーク,ダークエンディング,End Sweep,ラヴィアンクレール,社台レースホース,美浦,鈴木伸尋,社台ファーム,2013/05/05,,,地獄モード対象馬,一口馬主モード対象馬,社台サラブレッドクラブ,2015/06/05
在厩,グロースハック,牡,メイショウボーラー,タイムトゥラン,ブライアンズタイム,スリータイタン,小田　吉男,栗東,森秀行,グランド牧場,2013/03/24,北海道オータムセール,2160000,地獄モード対象馬,,,2015/06/05
在厩,クロースフレンド,牝,サウスヴィグラス,マルカフレンドリー,サンデーサイレンス,サトノバセロン,吉田　照哉,栗東,高橋亮,社台ファーム,2013/04/28,,,地獄モード対象馬,,,2015/06/05
在厩,クロコ,牝,スクリーンヒーロー,トーホウローマン,Hennessy,トーホウシンバル,臼井　義太郎,美浦,天間昭一,竹島　幸治,2013/04/18,北海道サマーセール,2160000,地獄モード対象馬,,,2015/06/05
在厩,クロコスミア,牝,ステイゴールド,デヴェロッペ,ボストンハーバー,ニーマルジョイ,ディアレスト,栗東,西浦勝一,小島牧場,2013/05/17,,,,,,2015/06/05
在厩,ゲンパチタッチ,牡,ハーツクライ,ケイアイエリザベス,フレンチデピュティ,セイカプリコーン,平野　武志,美浦,萱野浩二,三石橋本牧場,2013/04/30,,,,,,2015/06/05
在厩,コウエイテンマ,牡,カジノドライヴ,プリモピアット,ミルジヨージ,ダイメイザクラ,西岡　静男,栗東,川村禎彦,中田　浩美,2013/04/14,北海道サマーセール,5616000,地獄モード対象馬,,,2015/06/05
在厩,コージェント,牡,ファスリエフ,ラフォルトゥナ,サンデーサイレンス,ウインラーニッド,水上　行雄,栗東,羽月友彦,笠松牧場,2013/04/11,,,地獄モード対象馬,,,2015/06/05
在厩,コーディネーター,牡,クロフネ,クロンヌドール,アグネスタキオン,,岡　浩二,栗東,鈴木孝志,スカイビーチステーブル,2013/04/04,,,,,,2015/06/05
在厩,ゴールドラッシュ,牡,キングカメハメハ,ラティール,タマモクロス,ヒットザターゲット,前田　晋二,栗東,池江泰寿,ノースヒルズ,2013/03/16,,,,,,2015/06/05
在厩,ゴールドレイ,牡,ゴールドアリュール,インコグニート,Gone West,カグニザント,サンデーレーシング,美浦,田中剛,追分ファーム,2013/02/11,,,地獄モード対象馬,一口馬主モード対象馬,サンデーサラブレッドクラブ,2015/06/05
在厩,ゴシックロマン,牡,トーセンファントム,トーセンレベッカ,ゼンノロブロイ,,島川　隆哉,美浦,小桧山悟,エスティファーム,2013/04/12,,,地獄モード対象馬,,,2015/06/05
在厩,コスモブランカ,牡,キングヘイロー,アラブランカ,ディアブロ,,岡田　繁幸,美浦,中舘英二,長田ファーム,2013/03/29,北海道サマーセール,2700000,地獄モード対象馬,,,2015/06/05
在厩,コスモフレンチ,牡,フレンチデピュティ,プンターレ,ブラックタキシード,,ビッグレッドファーム,美浦,岩戸孝樹,高橋　義浩,2013/05/01,北海道サマーセール,2160000,地獄モード対象馬,,,2015/06/05
在厩,ゴッドカリビアン,牝,ベーカバド,オメガカリビアン,フレンチデピュティ,オヤコダカ,中西　憲治,栗東,角田晃一,森永　聡,2013/04/28,,,地獄モード対象馬,,,2015/06/05
在厩,コットンパール,牝,カネヒキリ,パールブライダル,シャンハイ,サスティナブル,ミルファーム,美浦,高市圭二,前野牧場,2013/05/04,北海道サマーセール,1080000,地獄モード対象馬,,,2015/06/05
在厩,コドウ,牝,ジャングルポケット,バーガンディレッド,Star de Naskra,トーセンナスクラ,島川　隆哉,美浦,菅原泰夫,エスティファーム,2013/03/27,,,地獄モード対象馬,,,2015/06/05
在厩,コパデグレース,牝,タイキシャトル,ネバーグレイス,スキャターザゴールド,,小林　祐介,栗東,宮徹,岡田牧場,2013/02/16,北海道オータムセール,3024000,地獄モード対象馬,,,2015/06/05
在厩,コパノリスボン,牡,ゴールドアリュール,バックアタック,アグネスデジタル,,小林　祥晃,栗東,村山明,伊藤　敏明,2013/03/14,,,地獄モード対象馬,,,2015/06/05
在厩,ゴブレット,牝,ホワイトマズル,カクテル,Most Welcome,マウントフジ,那須野牧場,栗東,宮本博,恵比寿興業株式会社那須野牧場,2013/04/08,,,地獄モード対象馬,,,2015/06/05
在厩,コラージェン,牡,タニノギムレット,フロイデタンツェン,ストローズクリーク,フロイデシューネル,ノースヒルズ,美浦,小笠倫弘,タガミファーム,2013/05/09,北海道サマーセール,6048000,地獄モード対象馬,,,2015/06/05
在厩,コラッジョーゾ,牡,シンボリクリスエス,ハイビスカス,ハウスバスター,,荒井　壽明,栗東,柴田光陽,サンシャイン牧場,2013/05/08,,,地獄モード対象馬,,,2015/06/05
在厩,コルコバード,牝,ステイゴールド,エンシェントヒル,エンドスウィープ,ノッティングヒル,キャロットファーム,美浦,木村哲也,ノーザンファーム,2013/03/06,,,,一口馬主モード対象馬,キャロットクラブ,2015/06/05
在厩,コンフィアンサ,牡,シンボリクリスエス,コンコルディア,フジキセキ,カピトリヌス,吉田　勝己,栗東,今野貞一,社台コーポレーション白老ファーム,2013/02/04,,,地獄モード対象馬,,,2015/06/05
在厩,サグラダファミリア,牝,ローエングリン,エイシンガンマ,ミシエロ,ハナズフレイム,山上　和良,栗東,崎山博樹,築紫　洋,2013/03/27,北海道サマーセール,1080000,地獄モード対象馬,,,2015/06/05
在厩,サクレメジャー,牡,ダイワメジャー,ミセススノー,Singspiel,フェイブルネージュ,Ｋ．Ｓ．ヤップ,栗東,村山明,社台コーポレーション白老ファーム,2013/01/09,セレクトセール,43200000,,,,2015/06/05
在厩,ササメユキ,牝,ファルブラヴ,アイラインローザー,バブルガムフェロー,グランプリナイト,石川　達絵,栗東,松下武士,川端　英幸,2013/03/12,北海道サマーセール,2160000,地獄モード対象馬,,,2015/06/05
在厩,サトノオマージュ,牡,ダイワメジャー,マックスイマージュ,Tiznow,,里見　治,美浦,古賀慎明,千代田牧場,2013/03/25,,,,,,2015/06/05
在厩,サトノベリーニ,牝,キングカメハメハ,ピサノベネチアン,サンデーサイレンス,サトノパンサー,里見　治,栗東,須貝尚介,フジワラフアーム,2013/03/31,,,,,,2015/06/05
在厩,サニーヴィクトリー,牡,ハービンジャー,スリリングヴィクトリー,Event of the Year,トーセンセカイオー,島川　隆哉,美浦,上原博之,秋田牧場,2013/02/11,,,,,,2015/06/05
在厩,サプールコンゴ,牡,キンシャサノキセキ,スイートクラフティ,Crafty Prospector,,上野　直樹,美浦,菅原泰夫,シンボリ牧場,2013/05/17,北海道セレクションセール,6480000,地獄モード対象馬,,,2015/06/05
在厩,サフランナイト,牡,メイショウボーラー,サフランルーデンス,タヤスツヨシ,,海原　聖一,美浦,高橋義博,高橋　啓,2013/05/13,,,地獄モード対象馬,,,2015/06/05
在厩,サムライ,牡,ダイワメジャー,ガッビア,Montjeu,ロックキャンディ,Ｂａｓｉｃ,美浦,畠山吉宏,佐藤牧場,2013/04/26,,,,,,2015/06/05
在厩,サムライダマシー,牡,サムライハート,アサクサロータス,フサイチコンコルド,,西村　新一郎,美浦,蛯名利弘,田原橋本牧場,2013/04/05,,,地獄モード対象馬,,,2015/06/05
在厩,サラゴールド,牝,パイロ,ミンドゥルレ,カコイーシーズ,ミンドゥルレキル,村山　忠弘,美浦,根本康広,白瀬　盛雄,2013/05/07,北海道サマーセール,1404000,地獄モード対象馬,,,2015/06/05
在厩,サラザン,牡,ハーツクライ,エービーヌードル,Alphabet Soup,セコンドピアット,社台レースホース,栗東,須貝尚介,社台ファーム,2013/03/20,,,,一口馬主モード対象馬,社台サラブレッドクラブ,2015/06/05
在厩,サラマンカ,牝,ダノンシャンティ,ガバーナ,Polish Precedent,ガーヴィ,Ｐ．Ｓ．スライ,栗東,浜田多実,レイクヴィラファーム,2013/04/10,セレクトセール,5400000,地獄モード対象馬,,,2015/06/05
在厩,サルドナ,牝,キングカメハメハ,ラシャルマンテ,Indygo Shiner,カレンマタドール,寺田　寿男,栗東,中内田充,ノーザンファーム,2013/01/30,セレクトセール,58320000,,,,2015/06/05
在厩,サンカーニー,牝,キャプテントゥーレ,エヴァソーマッチ,アフリート,,加藤　信之,美浦,高橋文雅,米田　和子,2013/04/10,北海道オータムセール,1620000,地獄モード対象馬,,,2015/06/05
在厩,サンゴーハム,牡,アドマイヤマックス,スイートミーシャ,ダンスホール,シンボリマーズ,加藤　信之,美浦,菊川正達,シンボリ牧場,2013/02/19,北海道オータムセール,2160000,地獄モード対象馬,,,2015/06/05
在厩,サンジーニアス,牡,バトルプラン,メモラブルワーズ,バブルガムフェロー,ブレーヴクン,加藤　貴子,美浦,新開幸一,丸幸小林牧場,2013/05/05,北海道サマーセール,2808000,地獄モード対象馬,,,2015/06/05
在厩,サンストックトン,牡,アサクサデンエン,フェリスホイール,ダンスインザダーク,,加藤　信之,美浦,萱野浩二,大北牧場,2013/02/20,北海道サマーセール,2268000,地獄モード対象馬,,,2015/06/05
在厩,サンドルトン,牝,カネヒキリ,ダノンクラフト,クロフネ,,加藤　信之,美浦,小野次郎,仲野牧場,2013/05/23,北海道オータムセール,1728000,地獄モード対象馬,,,2015/06/05
在厩,サンホッブズ,牡,メイショウサムソン,パピュラ,ブライアンズタイム,メイショウポピュラ,加藤　信之,美浦,中舘英二,日の出牧場,2013/04/07,北海道オータムセール,1080000,地獄モード対象馬,,,2015/06/05
在厩,サンライフル,牡,キングヘイロー,ホシノテンビー,テンビー,サンデンバー,加藤　信之,美浦,的場均,樋渡　志尚,2013/04/30,,,地獄モード対象馬,,,2015/06/05
在厩,ジーベロニカ,牝,キングカメハメハ,パーシャンブルー,サンデーサイレンス,オリオンザジャパン,グランプリ,栗東,飯田祐史,武　牧場,2013/03/27,北海道オータムセール,12600000,,,,2015/06/05
在厩,シェアード,牡,アドマイヤオーラ,シルクシルエット,ブライアンズタイム,シゲルサクランボ,伊東　純一,美浦,牧光二,静内フジカワ牧場,2013/04/08,,,地獄モード対象馬,,,2015/06/05
